id1, id2, weight
4, 34, 0.0
17, 20, 0.0
21, 17, 0.0
283, 70, 0.0
471, 457, 0.0
356, 324, 0.0
120, 402, 0.0
453, 497, 0.0
265, 327, 0.0
281, 94, 0.0
79, 241, 0.0
215, 196, 0.0
311, 188, 0.0
378, 243, 0.0
312, 462, 0.0
177, 468, 0.0
22, 283, 0.0
145, 471, 0.0
213, 316, 0.0
110, 221, 0.0
89, 176, 0.0
285, 346, 0.0
36, 117, 0.0
153, 66, 0.0
113, 180, 0.0
122, 441, 0.0
445, 441, 0.0
401, 441, 0.0
367, 247, 0.0
138, 337, 0.0
19, 481, 0.0
100, 39, 0.0
201, 271, 0.0
74, 410, 0.0
143, 158, 0.0
80, 144, 0.0
54, 10, 0.0
45, 159, 0.0
320, 430, 0.0
364, 430, 0.0
6, 85, 0.0
116, 301, 0.0
96, 100, 0.0
121, 424, 0.0
104, 377, 0.0
325, 100, 0.0
244, 383, 0.0
75, 178, 0.0
452, 237, 0.0
480, 470, 0.0
245, 478, 0.0
114, 144, 0.0
291, 358, 0.0
84, 221, 0.0
69, 66, 0.0
92, 463, 0.0
47, 174, 0.0
309, 143, 0.0
313, 376, 0.0
286, 196, 0.0
1, 53, 0.0
33, 440, 0.0
46, 99, 0.0
156, 503, 0.0
185, 478, 0.0
119, 204, 0.0
211, 305, 0.0
91, 129, 0.0
431, 461, 0.0
345, 140, 0.0
163, 281, 0.0
130, 369, 0.0
171, 17, 0.0
392, 317, 0.0
133, 110, 0.0
423, 79, 0.0
261, 255, 0.0
447, 323, 0.0
209, 113, 0.0
330, 452, 0.0
411, 432, 0.0049999999999999645
397, 432, 0.0049999999999999645
288, 375, 0.0049999999999999645
311, 375, 0.0049999999999999645
194, 311, 0.0049999999999999645
292, 188, 0.0049999999999999645
275, 81, 0.0049999999999999645
366, 246, 0.0049999999999999645
212, 360, 0.0049999999999999645
263, 208, 0.0049999999999999645
421, 187, 0.0049999999999999645
55, 58, 0.005000000000000009
37, 179, 0.005000000000000009
197, 326, 0.005000000000000009
500, 434, 0.005000000000000009
232, 373, 0.005000000000000009
224, 298, 0.005000000000000009
433, 469, 0.005000000000000009
431, 469, 0.005000000000000009
472, 431, 0.005000000000000009
24, 162, 0.005000000000000009
393, 508, 0.005000000000000009
277, 6, 0.0049999999999999645
33, 85, 0.0049999999999999645
350, 312, 0.0049999999999999645
418, 4, 0.005000000000000009
413, 89, 0.005000000000000009
341, 305, 0.005000000000000009
451, 463, 0.005000000000000009
325, 451, 0.005000000000000009
475, 39, 0.005000000000000009
167, 453, 0.005000000000000009
14, 345, 0.005000000000000009
48, 121, 0.005000000000000009
289, 316, 0.005000000000000009
111, 478, 0.0049999999999999645
333, 70, 0.0049999999999999645
429, 471, 0.005000000000000009
93, 163, 0.005000000000000009
414, 423, 0.005000000000000009
265, 241, 0.005000000000000009
174, 327, 0.005000000000000009
396, 401, 0.0049999999999999645
467, 133, 0.005000000000000009
285, 301, 0.005000000000000009
498, 335, 0.01999999999999999
151, 267, 0.01999999999999999
280, 391, 0.01999999999999999
352, 357, 0.01999999999999999
449, 415, 0.01999999999999999
192, 336, 0.01999999999999999
157, 303, 0.01999999999999999
115, 454, 0.01999999999999999
72, 115, 0.01999999999999999
465, 495, 0.01999999999999999
104, 465, 0.01999999999999999
236, 229, 0.01999999999999999
15, 394, 0.01999999999999999
240, 344, 0.01999999999999999
235, 290, 0.01999999999999999
264, 235, 0.01999999999999999
155, 308, 0.01999999999999999
340, 227, 0.020000000000000035
220, 182, 0.020000000000000035
329, 385, 0.020000000000000035
43, 124, 0.020000000000000035
359, 492, 0.020000000000000035
507, 482, 0.020000000000000035
215, 507, 0.020000000000000035
294, 181, 0.020000000000000035
217, 506, 0.020000000000000035
137, 444, 0.020000000000000035
107, 56, 0.020000000000000035
297, 486, 0.020000000000000035
342, 404, 0.020000000000000035
128, 384, 0.020000000000000035
331, 426, 0.020000000000000035
2, 142, 0.020000000000000035
412, 499, 0.020000000000000035
136, 473, 0.020000000000000035
478, 297, 0.020000000000000035
263, 217, 0.020000000000000035
182, 263, 0.020000000000000035
487, 313, 0.01999999999999999
222, 358, 0.01999999999999999
443, 317, 0.01999999999999999
491, 75, 0.01999999999999999
147, 54, 0.01999999999999999
82, 303, 0.04500000000000001
349, 267, 0.04500000000000001
148, 336, 0.04500000000000001
168, 91, 0.020000000000000035
407, 410, 0.020000000000000035
225, 36, 0.020000000000000035
215, 117, 0.020000000000000035
244, 196, 0.020000000000000035
127, 185, 0.020000000000000035
191, 153, 0.020000000000000035
105, 330, 0.020000000000000035
35, 171, 0.01999999999999999
104, 35, 0.01999999999999999
150, 171, 0.01999999999999999
251, 117, 0.04499999999999995
309, 251, 0.04499999999999995
160, 309, 0.04499999999999995
202, 110, 0.01999999999999999
388, 401, 0.020000000000000035
389, 122, 0.020000000000000035
87, 471, 0.01999999999999999
63, 281, 0.01999999999999999
416, 4, 0.01999999999999999
458, 418, 0.04500000000000001
424, 458, 0.01999999999999999
228, 424, 0.01999999999999999
83, 345, 0.01999999999999999
200, 312, 0.020000000000000035
249, 312, 0.020000000000000035
189, 290, 0.04500000000000001
304, 358, 0.04500000000000001
289, 358, 0.04500000000000001
278, 162, 0.01999999999999999
438, 434, 0.01999999999999999
257, 275, 0.020000000000000035
479, 366, 0.020000000000000035
327, 394, 0.01999999999999999
476, 394, 0.07999999999999996
427, 171, 0.01999999999999999
22, 158, 0.020000000000000035
395, 484, 0.04499999999999995
353, 381, 0.04499999999999995
455, 269, 0.04499999999999995
