r_u, r_v, r_u SSD, r_v SSD, sum of within-region SSD
(31,), (325,), 0.0, 0.0, 187.6843690476189
(46,), (476,), 0.0, 0.0, 190.1293690476189
(194,), (236,), 0.0, 0.0, 192.10603571428553
(31,), (135,), 0.0, 0.0, 196.14097802197767
(72,), (174,), 0.0, 0.0, 197.63431135531098
(414,), (415,), 0.0, 0.0, 199.029311355311
(194,), (342,), 0.0, 0.0, 202.91514468864432
(313,), (316,), 0.0, 0.0, 205.15514468864436
(471,), (428,), 0.0, 0.0, 207.15181135531103
(273,), (117,), 0.0, 0.0, 214.4020386280384
(481,), (19,), 0.0, 0.0, 218.52537196137177
(378,), (361,), 0.0, 0.0, 220.9703719613718
(491,), (75,), 0.0, 0.0, 222.4053719613718
(353,), (339,), 0.0, 0.0, 230.63453862803863
(25,), (278,), 0.0, 0.0, 232.06953862803863
(128,), (384,), 0.0, 0.0, 235.14503862803863
(492,), (137,), 0.0, 0.0, 237.59337196137196
(271,), (282,), 0.0, 0.0, 239.04337196137195
(79,), (168,), 0.0, 0.0, 240.90670529470523
(41,), (129,), 0.0, 0.0, 242.96070529470524
(212,), (360,), 0.0, 0.0, 245.41903862803855
(274,), (486,), 0.0, 0.0, 247.58903862803857
(437,), (450,), 0.0, 0.0, 250.40153862803857
(157,), (440,), 0.0, 0.0, 251.9315386280386
(463,), (451,), 0.0, 0.0, 254.83170346320344
(4,), (416,), 0.0, 0.0, 257.4467034632034
(414,), (456,), 0.0, 0.0, 258.31170346320346
(270,), (248,), 0.0, 0.0, 262.73851298701294
(301,), (317,), 0.0, 0.0, 264.8906558441557
(340,), (227,), 0.0, 0.0, 267.34661417748913
(224,), (503,), 0.0, 0.0, 274.089114177489
(96,), (144,), 0.0, 0.0, 277.3416141774891
(20,), (171,), 0.0, 0.0, 279.69161417748904
(213,), (244,), 0.0, 0.0, 280.3116141774891
(481,), (445,), 0.0, 0.0, 286.3257808441556
(91,), (414,), 0.0, 0.0, 287.4824475108223
(116,), (406,), 0.0, 0.0, 290.60522528860037
(396,), (401,), 0.0, 0.0, 293.3599475108229
(319,), (456,), 0.0, 0.0, 296.58709036796597
(378,), (243,), 0.0, 0.0, 299.7120903679659
(77,), (78,), 0.0, 0.0, 302.63375703463265
(37,), (179,), 0.0, 0.0, 304.25375703463266
(383,), (364,), 0.0, 0.0, 305.9580903679658
(236,), (196,), 0.0, 0.0, 307.86959036796577
(342,), (375,), 0.0, 0.0, 318.13159036796577
(151,), (294,), 0.0, 0.0, 319.77659036796575
(33,), (440,), 0.0, 0.0, 322.18659036796566
(301,), (161,), 0.0, 0.0, 323.633812590188
(391,), (214,), 0.0, 0.0, 326.4853125901879
(18,), (122,), 0.0, 0.0, 328.145312590188
(144,), (170,), 0.0, 0.0, 329.64481259018805
(333,), (284,), 0.0, 0.0, 331.3198125901881
(80,), (471,), 0.0, 0.0, 338.52364592352137
(129,), (168,), 0.0, 0.0, 344.046196048834
(153,), (225,), 0.0, 0.0, 345.74119604883407
(127,), (185,), 0.0, 0.0, 347.4511960488341
(90,), (254,), 0.0, 0.0, 352.4476298723635
(72,), (295,), 0.0, 0.0, 356.4162965390303
(312,), (430,), 0.0, 0.0, 359.39546320569684
(23,), (251,), 0.0, 0.0, 363.5527359329694
(150,), (455,), 0.0, 0.0, 366.68940259963625
(167,), (501,), 0.0, 0.0, 368.94806926630287
(174,), (327,), 0.0, 0.0, 373.97273593296944
(8,), (52,), 0.0, 0.0, 375.7527359329694
(92,), (461,), 0.0, 0.0, 379.0234502186835
(35,), (495,), 0.0, 0.0, 387.79972472848726
(351,), (376,), 0.0, 0.0, 389.5947247284872
(211,), (422,), 0.0, 0.0, 393.2117247284872
(479,), (366,), 0.0, 0.0, 395.01672472848713
(242,), (261,), 0.0, 0.0, 400.8940461570586
(341,), (387,), 0.0, 0.0, 403.205379490392
(257,), (268,), 0.0, 0.0, 405.035379490392
(14,), (83,), 0.0, 0.0, 410.2770461570588
(390,), (395,), 0.0, 0.0, 412.45537949039226
(98,), (220,), 0.0, 0.0, 414.1137128237256
(82,), (470,), 0.0, 0.0, 415.97871282372563
(318,), (317,), 0.0, 0.0, 425.8751413951538
(76,), (506,), 0.0, 0.0, 429.98514139515396
(52,), (55,), 0.0, 0.0, 434.4518080618207
(163,), (78,), 0.0, 0.0, 437.02080806182084
(20,), (21,), 0.0, 0.0, 448.30958583959847
(22,), (143,), 0.0, 0.0, 449.41458583959854
(94,), (351,), 0.0, 0.0, 452.11291917293204
(121,), (189,), 0.0, 0.0, 453.61225250626563
(263,), (182,), 0.0, 0.0, 455.0239191729322
(228,), (264,), 0.0, 0.0, 458.3622525062654
(292,), (311,), 0.0, 0.0, 460.63261614262933
(111,), (297,), 0.0, 0.0, 462.5526161426293
(138,), (337,), 0.0, 0.0, 465.3916161426293
(123,), (63,), 0.0, 0.0, 468.15209233310577
(247,), (312,), 0.0, 0.0, 471.60292566643903
(186,), (304,), 0.0, 0.0, 483.602925666439
(107,), (56,), 0.0, 0.0, 485.5379256664389
(447,), (225,), 0.0, 0.0, 488.3829256664388
(415,), (493,), 0.0, 0.0, 491.8186782622123
(184,), (378,), 0.0, 0.0, 494.07491635745015
(78,), (131,), 0.0, 0.0, 498.9942496907835
(343,), (466,), 0.0, 0.0, 509.8438330241174
(194,), (338,), 0.0, 0.0, 513.8816360544208
(215,), (316,), 0.0, 0.0, 524.8650571070532
(43,), (124,), 0.0, 0.0, 526.8950571070532
(463,), (459,), 0.0, 0.0, 529.8078448621562
(493,), (425,), 0.0, 0.0, 534.3111115288226
(138,), (330,), 0.0, 0.0, 537.0121115288232
(161,), (346,), 0.0, 0.0, 538.4556213327426
(145,), (446,), 0.0, 0.0, 540.5306213327426
(501,), (355,), 0.0, 0.0, 543.9839546660759
(7,), (134,), 0.0, 0.0, 549.1805572301794
(275,), (300,), 0.0, 0.0, 551.2755572301794
(171,), (490,), 0.0, 0.0, 554.5005898862017
(50,), (421,), 0.0, 0.0, 556.625589886202
(471,), (145,), 0.0, 0.0, 560.691089886202
(134,), (472,), 0.0, 0.0, 567.2545737136959
(118,), (137,), 0.0, 0.0, 574.0430260946482
(408,), (184,), 0.0, 0.0, 575.5344302692213
(120,), (173,), 0.0, 0.0, 579.5560969358879
(275,), (295,), 0.0, 0.0, 583.8839540787451
(95,), (113,), 0.0, 0.0, 585.633954078745
(396,), (388,), 0.0, 0.0, 591.9378603287457
(158,), (273,), 0.0, 0.0, 594.4999392761152
(232,), (373,), 0.0, 0.0, 596.7199392761153
(70,), (217,), 0.0, 0.0, 600.4249392761154
(423,), (414,), 0.0, 0.0, 605.232379179961
(136,), (499,), 0.0, 0.0, 610.7318663594486
(89,), (298,), 0.0, 0.0, 625.4318663594483
(26,), (103,), 0.0, 0.0, 627.7068663594482
(196,), (244,), 0.0, 0.0, 667.4903246927822
(236,), (238,), 0.0, 0.0, 670.0343209049031
(84,), (159,), 0.0, 0.0, 676.6195590001413
(52,), (51,), 0.0, 0.0, 682.0098923334743
(345,), (368,), 0.0, 0.0, 684.5401241883127
(190,), (101,), 0.0, 0.0, 686.8551241883127
(22,), (283,), 0.0, 0.0, 688.8272670454561
(359,), (454,), 0.0, 0.0, 692.3696479978371
(81,), (300,), 0.0, 0.0, 701.4163146645033
(295,), (126,), 0.0, 0.0, 707.2492971206441
(356,), (324,), 0.0, 0.0, 713.6888209301678
(433,), (419,), 0.0, 0.0, 718.225106644453
(412,), (499,), 0.0, 0.0, 722.5716378315755
(471,), (457,), 0.0, 0.0, 732.9459711649079
(171,), (427,), 0.0, 0.0, 735.5259320412782
(247,), (354,), 0.0, 0.0, 738.5315987079464
(271,), (352,), 0.0, 0.0, 742.0015987079464
(263,), (208,), 0.0, 0.0, 747.7285987079463
(212,), (324,), 0.0, 0.0, 775.0794082317562
(119,), (204,), 0.0, 0.0, 777.4944082317562
(75,), (178,), 0.0, 0.0, 779.9794082317559
(4,), (418,), 0.0, 0.0, 783.530360612708
(48,), (387,), 0.0, 0.0, 790.0934082317561
(54,), (10,), 0.0, 0.0, 792.5434082317562
(221,), (262,), 0.0, 0.0, 794.9984082317563
(463,), (464,), 0.0, 0.0, 799.608507166307
(47,), (149,), 0.0, 0.0, 802.063507166307
(122,), (388,), 0.0, 0.0, 807.7908971206466
(411,), (432,), 0.0, 0.0, 809.2951041381859
(204,), (63,), 0.0, 0.0, 814.8785502534721
(89,), (504,), 0.0, 0.0, 817.3899207251039
(155,), (3,), 0.0, 0.0, 819.8749207251038
(126,), (176,), 0.0, 0.0, 823.2694167053166
(181,), (373,), 0.0, 0.0, 826.9494167053167
(215,), (294,), 0.0, 0.0, 829.0334383503392
(365,), (420,), 0.0, 0.0, 835.3978669217684
(355,), (366,), 0.0, 0.0, 838.6973113662131
(289,), (313,), 0.0, 0.0, 840.7108907312924
(155,), (308,), 0.0, 0.0, 846.2058907312924
(201,), (271,), 0.0, 0.0, 851.2208907312921
(342,), (240,), 0.0, 0.0, 872.6233392407768
(96,), (64,), 0.0, 0.0, 884.6466206807901
(452,), (330,), 0.0, 0.0, 891.7157278236474
(37,), (236,), 0.0, 0.0, 902.1248826733349
(6,), (289,), 0.0, 0.0, 917.929006367301
(453,), (207,), 0.0, 0.0, 920.4265619228553
(322,), (148,), 0.0, 0.0, 923.9715619228554
(152,), (146,), 0.0, 0.0, 926.068228589522
(189,), (435,), 0.0, 0.0, 932.2702798715718
(94,), (353,), 0.0, 0.0, 937.0758354271276
(50,), (51,), 0.0, 0.0, 952.1616925699849
(157,), (111,), 0.0, 0.0, 954.9576925699845
(261,), (347,), 0.0, 0.0, 958.6291224942249
(501,), (246,), 0.0, 0.0, 966.1507588578614
(47,), (202,), 0.0, 0.0, 969.7397588578613
(505,), (425,), 0.0, 0.0, 976.2500771314245
(404,), (344,), 0.0, 0.0, 978.9650771314244
(478,), (355,), 0.0, 0.0, 985.2189407677885
(22,), (24,), 0.0, 0.0, 988.8815796566766
(329,), (452,), 0.0, 0.0, 991.138690767788
(181,), (216,), 0.0, 0.0, 1004.6495204039925
(236,), (320,), 0.0, 0.0, 1048.4178742607874
(58,), (78,), 0.0, 0.0, 1054.046802832217
(136,), (473,), 0.0, 0.0, 1061.9421590488407
(299,), (446,), 0.0, 0.0, 1064.6798205900254
(424,), (228,), 0.0, 0.0, 1077.3820814772873
(494,), (132,), 0.0, 0.0, 1082.6907544382054
(394,), (265,), 0.0, 0.0, 1090.0857544382054
(201,), (357,), 0.0, 0.0, 1095.310754438206
(327,), (339,), 0.0, 0.0, 1099.0574617980074
(162,), (263,), 0.0, 0.0, 1107.5632769463116
(38,), (116,), 0.0, 0.0, 1113.756387463245
(329,), (385,), 0.0, 0.0, 1117.0212965541537
(304,), (201,), 0.0, 0.0, 1124.08058776792
(98,), (356,), 0.0, 0.0, 1162.3281078967495
(110,), (133,), 0.0, 0.0, 1167.112441230083
(209,), (435,), 0.0, 0.0, 1173.200104460321
(82,), (127,), 0.0, 0.0, 1180.2926044603207
(113,), (180,), 0.0, 0.0, 1186.0151044603206
(15,), (394,), 0.0, 0.0, 1198.1356462559847
(506,), (264,), 0.0, 0.0, 1225.889880715515
(418,), (458,), 0.0, 0.0, 1229.2356300845681
(93,), (78,), 0.0, 0.0, 1233.075887631421
(9,), (107,), 0.0, 0.0, 1235.7275542980876
(499,), (434,), 0.0, 0.0, 1246.0144550882562
(152,), (148,), 0.0, 0.0, 1254.724455088256
(42,), (134,), 0.0, 0.0, 1258.6098737228638
(245,), (355,), 0.0, 0.0, 1261.6508352613264
(257,), (275,), 0.0, 0.0, 1262.9049638124907
(351,), (354,), 0.0, 0.0, 1423.2849703652228
(2,), (3,), 0.0, 0.0, 1433.339970365223
(76,), (452,), 0.0, 0.0, 1442.9748483387991
(54,), (147,), 0.0, 0.0, 1446.8181816721328
(33,), (480,), 0.0, 0.0, 1451.990515005466
(291,), (358,), 0.0, 0.0, 1456.8036284379157
(55,), (58,), 0.0, 0.0, 1466.411394736845
(233,), (454,), 0.0, 0.0, 1470.9556234508777
(443,), (493,), 0.0, 0.0, 1484.131061538458
(43,), (285,), 0.0, 0.0, 1497.1277282051249
(374,), (333,), 0.0, 0.0, 1500.252728205125
(152,), (348,), 0.0, 0.0, 1506.6703472527438
(265,), (197,), 0.0, 0.0, 1515.7042390560232
(32,), (41,), 0.0, 0.0, 1521.5274662070005
(401,), (413,), 0.0, 0.0, 1532.500314027989
(177,), (229,), 0.0, 0.0, 1543.4644095904036
(474,), (366,), 0.0, 0.0, 1548.540233766228
(59,), (362,), 0.0, 0.0, 1552.1969004328946
(237,), (284,), 0.0, 0.0, 1555.0044004328943
(3,), (142,), 0.0, 0.0, 1556.1714783549726
(275,), (302,), 0.0, 0.0, 1559.5650619720057
(70,), (333,), 0.0, 0.0, 1575.683296847973
(397,), (445,), 0.0, 0.0, 1584.2738956351525
(82,), (303,), 0.0, 0.0, 1592.2063956351524
(2,), (147,), 0.0, 0.0, 1610.8431272368848
(192,), (322,), 0.0, 0.0, 1612.1220319987895
(178,), (297,), 0.0, 0.0, 1621.2100623018187
(177,), (404,), 0.0, 0.0, 1635.0338750890432
(162,), (278,), 0.0, 0.0, 1640.8744323695166
(425,), (256,), 0.0, 0.0, 1651.241025003738
(98,), (315,), 0.0, 0.0, 1678.619286089557
(8,), (155,), 0.0, 0.0, 1680.2679037885139
(410,), (178,), 0.0, 0.0, 1681.7539447400725
(148,), (321,), 0.0, 0.0, 1724.9786924939535
(107,), (421,), 0.0, 0.0, 1757.5434313725511
(179,), (382,), 0.0, 0.0, 1776.680747539243
(86,), (452,), 0.0, 0.0, 1792.9599728080561
(106,), (109,), 0.0, 0.0, 1796.494972808056
(165,), (372,), 0.0, 0.0, 1805.4487023809525
(103,), (191,), 0.0, 0.0, 1812.5137023809525
(128,), (420,), 0.0, 0.0, 1822.6845098039166
(211,), (305,), 0.0, 0.0, 1839.271506666663
(84,), (262,), 0.0, 0.0, 1840.5622192749772
(160,), (101,), 0.0, 0.0, 1844.554665787155
(74,), (399,), 0.0, 0.0, 1869.155228070182
(464,), (465,), 0.0, 0.0, 1873.9809317585298
(185,), (478,), 0.0, 0.0, 1900.8929965457664
(104,), (411,), 0.0, 0.0, 1904.7702454780292
(26,), (190,), 0.0, 0.0, 1915.1335897435856
(49,), (295,), 0.0, 0.0, 1927.813727735361
(67,), (66,), 0.0, 0.0, 1933.5553944020278
(154,), (368,), 0.0, 0.0, 1949.9125211505916
(231,), (173,), 0.0, 0.0, 1952.953354483925
(173,), (235,), 0.0, 0.0, 1962.599606365163
(286,), (226,), 0.0, 0.0, 1970.7184711779323
(449,), (485,), 0.0, 0.0, 1974.5031416666673
(218,), (288,), 0.0, 0.0, 1980.3204073150416
(33,), (436,), 0.0, 0.0, 1983.1117910447642
(192,), (426,), 0.0, 0.0, 1988.6094706368974
(38,), (164,), 0.0, 0.0, 1994.5847854785443
(191,), (66,), 0.0, 0.0, 2023.8035135135183
(196,), (267,), 0.0, 0.0, 2033.6416176470639
(235,), (290,), 0.0, 0.0, 2043.3407579462203
(110,), (221,), 0.0, 0.0, 2094.985232931736
(257,), (106,), 0.0, 0.0, 2101.1108393285267
(191,), (225,), 0.0, 0.0, 2111.322023809534
(54,), (331,), 0.0, 0.0, 2122.6418685669064
(185,), (183,), 0.0, 0.0, 2132.1374486571895
(440,), (166,), 0.0, 0.0, 2143.9026477541383
(45,), (119,), 0.0, 0.0, 2153.654190251579
(131,), (187,), 0.0, 0.0, 2159.128549019605
(53,), (308,), 0.0, 0.0, 2163.6088028169133
(134,), (125,), 0.0, 0.0, 2168.120202966431
(369,), (60,), 0.0, 0.0, 2183.1980000000135
(287,), (391,), 0.0, 0.0, 2189.64064965198
(167,), (497,), 0.0, 0.0, 2197.8881481481408
(249,), (350,), 0.0, 0.0, 2202.101939953808
(188,), (375,), 0.0, 0.0, 2206.8968663594433
(307,), (387,), 0.0, 0.0, 2212.046574712656
(148,), (336,), 0.0, 0.0, 2227.2952293577973
(241,), (301,), 0.0, 0.0, 2237.1329061785004
(361,), (276,), 0.0, 0.0, 2246.5566666666746
(4,), (34,), 0.0, 0.0, 2250.937995444198
(439,), (452,), 0.0, 0.0, 2273.496250000007
(209,), (223,), 0.0, 0.0, 2284.9379138321938
(262,), (266,), 0.0, 0.0, 2294.892511312222
(139,), (259,), 0.0, 0.0, 2313.9477200902907
(477,), (260,), 0.0, 0.0, 2327.5135360360314
(469,), (442,), 0.0, 0.0, 2334.445438202241
(27,), (191,), 0.0, 0.0, 2343.7410089685977
(1,), (53,), 0.0, 0.0, 2353.6685906040107
