id1, id2, weight
13, 130, 0.0
20, 21, 0.0
283, 70, 0.0
395, 484, 0.0
420, 264, 0.0
506, 458, 0.0
453, 497, 0.0
279, 335, 0.0
45, 119, 0.0
150, 269, 0.0
174, 281, 0.0
307, 458, 0.0
378, 243, 0.0
327, 353, 0.0
394, 265, 0.0
197, 243, 0.0
189, 402, 0.0
5, 157, 0.0
213, 316, 0.0
110, 221, 0.0
89, 176, 0.0
143, 337, 0.0
158, 273, 0.0
192, 336, 0.0
491, 314, 0.0
68, 103, 0.0
47, 115, 0.0
325, 495, 0.0
454, 115, 0.0
218, 288, 0.0
321, 342, 0.0
22, 222, 0.0
211, 307, 0.0
95, 324, 0.0
74, 407, 0.0
98, 277, 0.0
257, 106, 0.0
124, 197, 0.0
333, 337, 0.0
500, 442, 0.0
247, 312, 0.0
439, 330, 0.0
75, 178, 0.0
156, 377, 0.0
72, 47, 0.0
361, 488, 0.0
236, 244, 0.0
80, 114, 0.0
217, 506, 0.0
171, 389, 0.0
212, 356, 0.0
224, 298, 0.0
253, 212, 0.0
113, 212, 0.0
15, 205, 0.0
221, 47, 0.0
100, 87, 0.0
86, 36, 0.0
487, 498, 0.0
313, 376, 0.0
441, 481, 0.0
148, 348, 0.0
50, 51, 0.0
154, 368, 0.0
386, 484, 0.0
433, 494, 0.0
503, 377, 0.0
19, 62, 0.0
282, 316, 0.0
153, 447, 0.0
186, 304, 0.0
261, 369, 0.0
164, 425, 0.0
22, 143, 0.0
135, 254, 0.0
134, 156, 0.0
162, 263, 0.0
160, 101, 0.0
78, 131, 0.0
52, 107, 0.0
127, 185, 0.0
227, 431, 0.0
412, 493, 0.0
23, 293, 0.0
466, 368, 0.0
136, 141, 0.0
64, 248, 0.0
499, 136, 0.0
84, 266, 0.0
268, 150, 0.0
315, 98, 0.0
365, 420, 0.0
35, 171, 0.0
17, 389, 0.0
292, 382, 0.0049999999999999645
56, 58, 0.0049999999999999645
428, 457, 0.0049999999999999645
258, 462, 0.0049999999999999645
326, 346, 0.0049999999999999645
161, 346, 0.0049999999999999645
294, 373, 0.0049999999999999645
216, 373, 0.0049999999999999645
91, 319, 0.0049999999999999645
117, 175, 0.0049999999999999645
209, 223, 0.0049999999999999645
77, 159, 0.0049999999999999645
167, 219, 0.0049999999999999645
128, 167, 0.0049999999999999645
200, 320, 0.0049999999999999645
501, 246, 0.0049999999999999645
404, 344, 0.0049999999999999645
121, 387, 0.0049999999999999645
104, 504, 0.0049999999999999645
94, 280, 0.0049999999999999645
239, 317, 0.0049999999999999645
249, 350, 0.0049999999999999645
215, 507, 0.0049999999999999645
251, 309, 0.0049999999999999645
120, 235, 0.0049999999999999645
492, 137, 0.0049999999999999645
10, 163, 0.0049999999999999645
8, 10, 0.0049999999999999645
341, 422, 0.0049999999999999645
436, 480, 0.0049999999999999645
53, 334, 0.0049999999999999645
109, 302, 0.005000000000000009
193, 236, 0.0049999999999999645
194, 236, 0.0049999999999999645
66, 153, 0.0049999999999999645
399, 74, 0.0049999999999999645
421, 50, 0.0049999999999999645
469, 442, 0.0049999999999999645
412, 500, 0.0049999999999999645
415, 493, 0.0049999999999999645
446, 131, 0.0049999999999999645
206, 131, 0.0049999999999999645
417, 224, 0.0049999999999999645
486, 314, 0.0049999999999999645
435, 189, 0.0049999999999999645
408, 205, 0.0049999999999999645
451, 135, 0.0049999999999999645
252, 157, 0.0049999999999999645
270, 248, 0.0049999999999999645
142, 148, 0.0049999999999999645
124, 326, 0.0049999999999999645
186, 222, 0.0049999999999999645
455, 109, 0.005000000000000009
464, 459, 0.020000000000000035
411, 432, 0.020000000000000035
339, 381, 0.020000000000000035
67, 69, 0.020000000000000035
79, 241, 0.020000000000000035
96, 144, 0.020000000000000035
177, 468, 0.020000000000000035
267, 226, 0.020000000000000035
388, 396, 0.020000000000000035
155, 3, 0.020000000000000035
59, 362, 0.020000000000000035
214, 354, 0.020000000000000035
92, 461, 0.020000000000000035
7, 92, 0.020000000000000035
230, 173, 0.020000000000000035
397, 445, 0.020000000000000035
452, 138, 0.020000000000000035
329, 452, 0.020000000000000035
375, 287, 0.020000000000000035
490, 39, 0.020000000000000035
2, 147, 0.020000000000000035
196, 286, 0.020000000000000035
316, 196, 0.020000000000000035
49, 390, 0.020000000000000035
82, 470, 0.020000000000000035
414, 456, 0.020000000000000035
425, 414, 0.020000000000000035
443, 425, 0.020000000000000035
331, 426, 0.020000000000000035
32, 41, 0.020000000000000035
472, 92, 0.04499999999999994
402, 230, 0.020000000000000035
451, 459, 0.04499999999999995
436, 470, 0.020000000000000035
188, 375, 0.04499999999999995
129, 41, 0.04499999999999994
190, 103, 0.020000000000000035
27, 103, 0.020000000000000035
207, 453, 0.020000000000000035
255, 261, 0.020000000000000035
13, 261, 0.020000000000000035
340, 227, 0.020000000000000035
90, 227, 0.020000000000000035
225, 86, 0.020000000000000035
149, 174, 0.020000000000000035
57, 321, 0.020000000000000035
31, 135, 0.020000000000000035
270, 31, 0.04499999999999995
125, 134, 0.020000000000000035
360, 113, 0.020000000000000035
122, 389, 0.020000000000000035
284, 217, 0.020000000000000035
4, 211, 0.020000000000000035
20, 17, 0.020000000000000035
325, 100, 0.020000000000000035
309, 138, 0.04499999999999995
385, 329, 0.04499999999999995
94, 321, 0.020000000000000035
194, 342, 0.020000000000000035
383, 236, 0.04499999999999994
111, 157, 0.020000000000000035
183, 252, 0.04499999999999995
184, 408, 0.04499999999999994
146, 148, 0.020000000000000035
181, 216, 0.020000000000000035
54, 8, 0.020000000000000035
37, 292, 0.020000000000000035
355, 246, 0.020000000000000035
359, 492, 0.04499999999999995
275, 137, 0.020000000000000035
467, 492, 0.04499999999999995
295, 275, 0.04499999999999995
208, 209, 0.04499999999999995
429, 457, 0.020000000000000035
318, 317, 0.020000000000000035
136, 239, 0.04499999999999995
64, 136, 0.020000000000000035
273, 251, 0.020000000000000035
220, 182, 0.04499999999999994
424, 228, 0.04499999999999994
262, 133, 0.04499999999999995
311, 338, 0.04499999999999995
201, 271, 0.04499999999999995
444, 450, 0.04499999999999995
477, 343, 0.04499999999999995
471, 475, 0.04499999999999995
6, 289, 0.04499999999999995
285, 346, 0.020000000000000035
489, 377, 0.020000000000000035
437, 446, 0.020000000000000035
93, 78, 0.04499999999999994
107, 78, 0.04499999999999994
334, 52, 0.04499999999999994
493, 141, 0.04499999999999995
474, 207, 0.08000000000000014
240, 286, 0.04499999999999994
268, 109, 0.01999999999999995
471, 455, 0.125
168, 265, 0.04499999999999995
176, 168, 0.04499999999999995
126, 176, 0.04499999999999995
504, 89, 0.04499999999999995
476, 394, 0.04499999999999995
478, 178, 0.04499999999999994
314, 75, 0.020000000000000035
355, 178, 0.125
384, 501, 0.020000000000000035
430, 312, 0.04499999999999994
278, 162, 0.04499999999999995
362, 477, 0.04499999999999995
255, 362, 0.020000000000000035
345, 466, 0.04499999999999994
14, 345, 0.125
25, 278, 0.125
366, 474, 0.125
42, 156, 0.04499999999999994
38, 116, 0.07999999999999996
123, 63, 0.08000000000000014
291, 358, 0.08000000000000014
60, 347, 0.08000000000000014
34, 305, 0.08000000000000014
222, 358, 0.08000000000000014
202, 133, 0.125
427, 429, 0.125
308, 142, 0.020000000000000035
392, 443, 0.020000000000000035
406, 392, 0.125
271, 289, 0.04499999999999995
507, 201, 0.1799999999999998
279, 498, 0.04499999999999994
441, 396, 0.020000000000000035
62, 441, 0.08000000000000014
