id1, id2, weight
253, 212, 0.020000000000000035
215, 36, 0.020000000000000035
419, 469, 0.020000000000000035
494, 469, 0.020000000000000035
107, 51, 0.020000000000000035
142, 50, 0.020000000000000035
334, 51, 0.020000000000000035
197, 243, 0.020000000000000035
114, 144, 0.020000000000000035
322, 336, 0.020000000000000035
331, 426, 0.020000000000000035
235, 120, 0.020000000000000035
38, 164, 0.020000000000000035
340, 227, 0.04499999999999995
49, 295, 0.020000000000000035
89, 386, 0.020000000000000035
81, 359, 0.020000000000000035
263, 34, 0.020000000000000035
258, 462, 0.020000000000000035
353, 313, 0.04499999999999995
381, 353, 0.020000000000000035
100, 39, 0.04499999999999994
234, 295, 0.04499999999999995
105, 101, 0.020000000000000035
202, 133, 0.04499999999999994
467, 133, 0.04499999999999994
3, 155, 0.020000000000000035
147, 54, 0.04499999999999995
152, 147, 0.04499999999999995
482, 357, 0.04499999999999994
282, 482, 0.04499999999999994
413, 401, 0.020000000000000035
347, 60, 0.020000000000000035
261, 347, 0.04499999999999995
56, 52, 0.020000000000000035
78, 56, 0.04499999999999995
159, 206, 0.04499999999999995
131, 206, 0.04499999999999995
275, 302, 0.04499999999999994
343, 260, 0.04499999999999994
444, 450, 0.04499999999999994
137, 444, 0.020000000000000035
76, 420, 0.04499999999999994
329, 76, 0.04499999999999994
82, 470, 0.04499999999999994
252, 82, 0.04499999999999994
479, 82, 0.04499999999999994
240, 344, 0.04499999999999994
25, 278, 0.04499999999999995
119, 123, 0.04499999999999995
171, 19, 0.04499999999999995
501, 384, 0.020000000000000035
407, 365, 0.020000000000000035
168, 129, 0.04499999999999995
373, 294, 0.020000000000000035
249, 364, 0.020000000000000035
116, 393, 0.020000000000000035
390, 395, 0.04499999999999994
389, 390, 0.04499999999999994
372, 104, 0.04499999999999994
456, 414, 0.04499999999999994
256, 415, 0.04499999999999994
185, 111, 0.04499999999999994
252, 157, 0.020000000000000035
265, 327, 0.04499999999999994
94, 281, 0.04499999999999994
134, 125, 0.020000000000000035
