id1, id2, weight
457, 429, 0.0
48, 121, 0.0
123, 63, 0.0
192, 322, 0.0
157, 440, 0.0
484, 386, 0.0
417, 224, 0.0
154, 368, 0.0
55, 52, 0.0
494, 433, 0.0
461, 431, 0.0
235, 290, 0.0
76, 420, 0.0
235, 420, 0.0
117, 273, 0.0
31, 270, 0.0
135, 31, 0.0
99, 339, 0.0
156, 377, 0.0
19, 62, 0.0
245, 185, 0.0
129, 156, 0.0
347, 261, 0.0
432, 35, 0.0
20, 171, 0.0
64, 270, 0.0
317, 239, 0.0
490, 35, 0.0
22, 143, 0.0
355, 245, 0.0
178, 355, 0.0
228, 264, 0.0
177, 404, 0.0
166, 297, 0.0
152, 142, 0.0
2, 3, 0.0
88, 384, 0.0
414, 423, 0.0
349, 286, 0.0
466, 345, 0.0
255, 347, 0.0
508, 392, 0.0
54, 147, 0.0
369, 13, 0.0
505, 425, 0.0
454, 81, 0.0
118, 446, 0.0
33, 480, 0.0
412, 500, 0.0
41, 32, 0.0
414, 415, 0.0
135, 254, 0.0
129, 134, 0.0
79, 423, 0.0
53, 50, 0.0
343, 466, 0.0
10, 331, 0.0
7, 92, 0.0
23, 67, 0.0
392, 443, 0.0
248, 270, 0.0
131, 145, 0.0
127, 185, 0.0
366, 355, 0.0
334, 51, 0.0
499, 412, 0.0
160, 138, 0.0
275, 300, 0.0
299, 77, 0.0
450, 299, 0.0
8, 155, 0.5
308, 155, 0.5
351, 376, 0.5
120, 402, 0.5
285, 326, 0.5
197, 326, 0.5
408, 243, 0.5
15, 408, 0.5
86, 191, 0.5
452, 86, 0.5
341, 387, 0.5
458, 387, 0.5
194, 338, 0.5
236, 194, 0.5
180, 208, 0.5
182, 208, 0.5
231, 173, 0.5
25, 278, 0.5
464, 465, 0.5
463, 464, 0.5
150, 49, 0.5
491, 75, 0.5
274, 75, 0.5
165, 372, 0.5
7, 165, 0.5
333, 284, 0.5
163, 426, 0.5
123, 163, 0.5
55, 163, 0.5
78, 163, 0.5
133, 110, 0.5
266, 133, 0.5
57, 148, 0.5
322, 148, 0.5
128, 219, 0.5
88, 128, 0.5
221, 262, 0.5
449, 485, 0.5
302, 137, 0.5
211, 341, 0.5
416, 4, 0.5
142, 308, 0.5
348, 152, 0.5
444, 137, 0.5
181, 294, 0.5
162, 263, 0.5
222, 162, 0.5
304, 186, 0.5
201, 304, 0.5
418, 217, 0.5
382, 179, 0.5
149, 47, 0.5
470, 82, 0.5
9, 107, 0.5
69, 67, 0.5
169, 2, 0.5
147, 2, 0.5
126, 176, 0.5
259, 139, 0.5
362, 59, 0.5
187, 131, 0.5
153, 225, 0.5
111, 297, 0.5
421, 50, 0.5
344, 404, 0.5
329, 452, 0.5
282, 352, 0.5
471, 145, 0.5
118, 145, 0.5
506, 217, 0.5
83, 343, 0.5
287, 391, 0.5
214, 391, 0.5
479, 366, 0.5
474, 366, 0.5
278, 162, 2.0
174, 63, 0.5
72, 174, 0.5
124, 43, 0.5
337, 143, 0.5
26, 103, 0.5
395, 388, 0.5
411, 432, 0.5
504, 445, 0.5
226, 216, 0.5
251, 175, 0.5
23, 251, 0.5
333, 217, 0.5
399, 410, 0.5
209, 435, 0.5
253, 360, 0.5
120, 173, 0.5
157, 33, 0.5
493, 425, 0.5
257, 275, 0.5
66, 67, 0.5
361, 378, 0.5
17, 18, 0.5
84, 159, 0.5
262, 84, 0.5
325, 495, 0.5
397, 432, 0.5
269, 427, 0.5
94, 353, 0.5
351, 94, 0.5
393, 443, 0.5
275, 302, 0.5
158, 273, 0.5
166, 440, 0.5
485, 493, 0.5
188, 382, 2.0
238, 37, 0.5
481, 19, 0.5
401, 481, 0.5
8, 52, 0.5
498, 99, 0.5
420, 264, 0.5
455, 150, 0.5
109, 455, 2.0
144, 96, 0.5
359, 81, 0.5
422, 211, 0.5
45, 119, 2.0
93, 45, 2.0
368, 466, 0.5
1, 53, 2.0
104, 465, 2.0
200, 312, 0.5
351, 354, 0.5
367, 247, 0.5
265, 394, 0.5
324, 212, 2.0
133, 202, 0.5
92, 461, 0.5
218, 37, 2.0
13, 242, 0.5
14, 477, 0.5
10, 54, 0.5
436, 33, 2.0
183, 127, 2.0
340, 499, 0.5
34, 263, 2.0
101, 67, 2.0
289, 277, 2.0
4, 34, 4.5
374, 333, 2.0
256, 425, 2.0
58, 56, 2.0
421, 107, 0.5
307, 458, 2.0
346, 318, 0.5
42, 165, 2.0
267, 151, 2.0
452, 76, 0.5
27, 191, 2.0
243, 378, 0.5
246, 355, 2.0
478, 178, 2.0
413, 401, 2.0
115, 47, 4.5
177, 229, 2.0
238, 236, 0.5
439, 452, 4.5
146, 152, 0.5
497, 501, 4.5
128, 167, 0.5
420, 128, 2.0
305, 211, 2.0
125, 412, 4.5
467, 444, 4.5
350, 430, 4.5
442, 500, 4.5
276, 361, 2.0
241, 43, 4.5
176, 168, 2.0
360, 189, 2.0
208, 209, 0.5
465, 35, 0.5
173, 235, 2.0
225, 86, 0.5
157, 127, 0.5
271, 304, 0.5
215, 196, 2.0
60, 369, 2.0
197, 361, 0.5
140, 345, 8.0
93, 78, 2.0
144, 80, 0.5
21, 18, 0.5
336, 148, 4.5
493, 415, 0.5
82, 245, 2.0
49, 395, 0.5
22, 162, 0.5
339, 353, 0.5
147, 322, 2.0
58, 78, 2.0
321, 148, 2.0
110, 221, 2.0
506, 420, 0.5
230, 189, 0.5
311, 194, 0.5
